2025-09-09T16:46:43.448043 | INFO     | webgcs          | Client connected: kbErTVosPsmpCboFAAAV
2025-09-09T16:46:44.074891 | INFO     | webgcs          | Command received from kbErTVosPsmpCboFAAAV: connect_drone
2025-09-09T16:46:46.142018 | INFO     | webgcs          | Client disconnected: kbErTVosPsmpCboFAAAV
2025-09-09T16:46:46.662936 | INFO     | webgcs          | Client connected: tLuVnhBFsLOtHlirAAAX
2025-09-09T16:46:47.200719 | INFO     | webgcs          | Client disconnected: tLuVnhBFsLOtHlirAAAX
2025-09-09T16:53:32.548221 | INFO     | webgcs          | Client connected: KkCUs0bwdeFPv2t0AAAZ
2025-09-09T16:53:33.117161 | INFO     | webgcs          | Client disconnected: KkCUs0bwdeFPv2t0AAAZ
2025-09-09T16:53:34.157137 | INFO     | webgcs          | Client connected: 8q3aKZTqdDveaUyEAAAb
2025-09-09T16:53:34.714419 | INFO     | webgcs          | Client disconnected: 8q3aKZTqdDveaUyEAAAb
2025-09-09T16:53:35.747204 | INFO     | webgcs          | Client connected: gj3GmBkZnYQaxx3sAAAd
2025-09-09T16:53:36.305007 | INFO     | webgcs          | Client disconnected: gj3GmBkZnYQaxx3sAAAd
2025-09-09T16:53:37.178788 | INFO     | webgcs          | Client connected: gwvK2fn7UPsOH7XtAAAf
2025-09-09T16:53:39.876225 | INFO     | webgcs          | Client disconnected: gwvK2fn7UPsOH7XtAAAf
2025-09-09T16:53:46.254255 | INFO     | webgcs          | Client connected: KkWZGrynxzRjQ5CIAAAh
2025-09-09T16:53:49.914055 | INFO     | webgcs          | Client disconnected: KkWZGrynxzRjQ5CIAAAh
2025-09-09T16:53:50.817375 | INFO     | webgcs          | Client connected: 13P4birK-13VY8j8AAAj
2025-09-09T16:53:51.368742 | INFO     | webgcs          | Client disconnected: 13P4birK-13VY8j8AAAj
2025-09-09T16:53:52.236362 | INFO     | webgcs          | Client connected: y7HwtbKD1oMr6-UkAAAl
2025-09-09T16:53:52.889347 | INFO     | webgcs          | Client disconnected: y7HwtbKD1oMr6-UkAAAl
2025-09-09T16:54:56.079832 | INFO     | webgcs          | Client connected: A-VDTf9syaI41DjoAAAn
2025-09-09T16:54:59.739318 | INFO     | webgcs          | Client disconnected: A-VDTf9syaI41DjoAAAn
2025-09-09T16:55:06.964720 | INFO     | webgcs          | Client connected: U1FaX0ca14jjZ7LfAAAp
2025-09-09T16:55:17.558463 | INFO     | webgcs          | Client disconnected: U1FaX0ca14jjZ7LfAAAp
2025-09-09T16:55:18.661414 | INFO     | webgcs          | Client connected: afX2CVXIaSXYi_lzAAAr
2025-09-09T16:55:21.230895 | INFO     | webgcs          | Client disconnected: afX2CVXIaSXYi_lzAAAr
2025-09-09T16:55:22.296606 | INFO     | webgcs          | Client connected: 2pvGHvksP7qCtx4CAAAt
2025-09-09T16:55:22.833478 | INFO     | webgcs          | Client disconnected: 2pvGHvksP7qCtx4CAAAt
2025-09-09T16:55:23.775528 | INFO     | webgcs          | Client connected: VTRzyfjBSrHcrwwxAAAv
2025-09-09T16:55:24.317844 | INFO     | webgcs          | Client disconnected: VTRzyfjBSrHcrwwxAAAv
2025-09-09T16:55:25.371889 | INFO     | webgcs          | Client connected: 7QW10mRrY15gYhdVAAAx
2025-09-09T16:55:25.931846 | INFO     | webgcs          | Client disconnected: 7QW10mRrY15gYhdVAAAx
2025-09-09T16:56:11.493314 | INFO     | webgcs          | Client connected: r8OQl7NJJ2IclMIuAAAz
2025-09-09T16:56:12.046450 | INFO     | webgcs          | Client disconnected: r8OQl7NJJ2IclMIuAAAz
2025-09-09T16:56:13.110683 | INFO     | webgcs          | Client connected: NOp_EvIKJEs2aBiGAAA1
2025-09-09T16:56:13.665688 | INFO     | webgcs          | Client disconnected: NOp_EvIKJEs2aBiGAAA1
2025-09-09T16:56:14.737858 | INFO     | webgcs          | Client connected: 4xghqoaf7_srf8NjAAA3
2025-09-09T16:56:15.303167 | INFO     | webgcs          | Client disconnected: 4xghqoaf7_srf8NjAAA3
2025-09-09T16:56:16.385347 | INFO     | webgcs          | Client connected: C6JXM2Mcd8B6LoI3AAA5
2025-09-09T16:56:19.103712 | INFO     | webgcs          | Client disconnected: C6JXM2Mcd8B6LoI3AAA5
2025-09-09T16:56:20.169662 | INFO     | webgcs          | Client connected: 2JrTzetScNd0QT7jAAA7
2025-09-09T16:56:23.834595 | INFO     | webgcs          | Client disconnected: 2JrTzetScNd0QT7jAAA7
2025-09-09T16:56:24.766213 | INFO     | webgcs          | Client connected: lxhvj-4ncCK8H_mGAAA9
2025-09-09T16:56:25.320363 | INFO     | webgcs          | Client disconnected: lxhvj-4ncCK8H_mGAAA9
2025-09-09T16:56:26.361280 | INFO     | webgcs          | Client connected: NHduKimAZ8Mbq_4YAAA_
2025-09-09T16:56:27.013842 | INFO     | webgcs          | Client disconnected: NHduKimAZ8Mbq_4YAAA_
2025-09-09T16:56:33.358867 | INFO     | webgcs          | Client connected: 6jFGeHhy7PtQvMgOAABB
2025-09-09T16:56:35.624188 | INFO     | webgcs          | Client disconnected: 6jFGeHhy7PtQvMgOAABB
2025-09-09T16:56:36.721148 | INFO     | webgcs          | Client connected: AbdhXUtkkRgpitTaAABD
2025-09-09T16:56:37.283356 | INFO     | webgcs          | Client disconnected: AbdhXUtkkRgpitTaAABD
2025-09-09T16:56:38.315063 | INFO     | webgcs          | Client connected: U8bYTsoWbVBgbNATAABF
2025-09-09T16:56:39.946215 | INFO     | webgcs          | Client disconnected: U8bYTsoWbVBgbNATAABF
2025-09-09T16:56:40.999549 | INFO     | webgcs          | Client connected: Z_xJLtXmsYNEvgC-AABH
2025-09-09T16:56:43.250058 | INFO     | webgcs          | Client disconnected: Z_xJLtXmsYNEvgC-AABH
2025-09-09T16:56:44.150109 | INFO     | webgcs          | Client connected: _SDzZnDcHhpUa_1FAABJ
2025-09-09T16:56:44.776738 | INFO     | webgcs          | Client disconnected: _SDzZnDcHhpUa_1FAABJ
2025-09-09T16:56:45.686930 | INFO     | webgcs          | Client connected: FNq5atTpKxQmtGdGAABL
2025-09-09T16:56:46.238446 | INFO     | webgcs          | Client disconnected: FNq5atTpKxQmtGdGAABL
2025-09-09T16:57:49.967199 | INFO     | webgcs          | Client connected: pzrSa7TirDkXJMBNAABN
2025-09-09T16:57:50.521603 | INFO     | webgcs          | Client disconnected: pzrSa7TirDkXJMBNAABN
2025-09-09T16:57:51.438787 | INFO     | webgcs          | Client connected: hvqyNVhtNvwrmKq9AABP
2025-09-09T16:57:51.992514 | INFO     | webgcs          | Client disconnected: hvqyNVhtNvwrmKq9AABP
2025-09-09T16:57:52.867563 | INFO     | webgcs          | Client connected: crXejP5sEXDkFf0xAABR
2025-09-09T16:57:53.430491 | INFO     | webgcs          | Client disconnected: crXejP5sEXDkFf0xAABR
2025-09-09T16:57:54.338353 | INFO     | webgcs          | Client connected: XZS5KLzrMBHVYuxtAABT
2025-09-09T16:57:57.088559 | INFO     | webgcs          | Client disconnected: XZS5KLzrMBHVYuxtAABT
2025-09-09T16:57:58.000696 | INFO     | webgcs          | Client connected: zyLEJ0V3PZOc89vDAABV
2025-09-09T16:58:01.635250 | INFO     | webgcs          | Client disconnected: zyLEJ0V3PZOc89vDAABV
2025-09-09T16:58:02.528087 | INFO     | webgcs          | Client connected: T8pLCqtRhLiNeewHAABX
2025-09-09T16:58:03.081206 | INFO     | webgcs          | Client disconnected: T8pLCqtRhLiNeewHAABX
2025-09-09T16:58:03.976085 | INFO     | webgcs          | Client connected: S_vs8tOsYCOjIKj6AABZ
2025-09-09T16:58:04.618552 | INFO     | webgcs          | Client disconnected: S_vs8tOsYCOjIKj6AABZ
2025-09-09T16:58:05.510161 | INFO     | webgcs          | Client connected: MmEbgk-KH-hIdUGxAABb
2025-09-09T16:58:16.095040 | INFO     | webgcs          | Client disconnected: MmEbgk-KH-hIdUGxAABb
2025-09-09T16:58:17.150050 | INFO     | webgcs          | Client connected: qlLN2KK7MCVmM4xdAABd
2025-09-09T16:58:19.714987 | INFO     | webgcs          | Client disconnected: qlLN2KK7MCVmM4xdAABd
2025-09-09T16:58:20.760807 | INFO     | webgcs          | Client connected: OYyCvAwmd7VcBrGMAABf
2025-09-09T16:58:21.314264 | INFO     | webgcs          | Client disconnected: OYyCvAwmd7VcBrGMAABf
2025-09-09T16:58:22.372812 | INFO     | webgcs          | Client connected: lEsOiMoZSqeXNHYmAABh
2025-09-09T16:58:22.912081 | INFO     | webgcs          | Client disconnected: lEsOiMoZSqeXNHYmAABh
2025-09-09T16:58:23.807350 | INFO     | webgcs          | Client connected: DC3DYxrcwye_rsmTAABj
2025-09-09T16:58:24.362506 | INFO     | webgcs          | Client disconnected: DC3DYxrcwye_rsmTAABj
2025-09-09T16:58:25.401361 | INFO     | webgcs          | Client connected: SRj3hmEtVRuiEHYOAABl
2025-09-09T16:58:27.610709 | INFO     | webgcs          | Client disconnected: SRj3hmEtVRuiEHYOAABl
2025-09-09T16:58:28.650401 | INFO     | webgcs          | Client connected: 5jn_Kdci9mqdOuurAABn
2025-09-09T16:58:29.211490 | INFO     | webgcs          | Client disconnected: 5jn_Kdci9mqdOuurAABn
2025-09-09T16:58:30.095740 | INFO     | webgcs          | Client connected: LrUWzic1MxOxae0PAABp
2025-09-09T16:58:31.732760 | INFO     | webgcs          | Client disconnected: LrUWzic1MxOxae0PAABp
2025-09-09T16:58:32.634189 | INFO     | webgcs          | Client connected: dQdCzkg0AGgIco5oAABr
2025-09-09T16:58:34.893926 | INFO     | webgcs          | Client disconnected: dQdCzkg0AGgIco5oAABr
2025-09-09T16:58:35.947174 | INFO     | webgcs          | Client connected: 0zZDFW6_abZs6PX9AABt
2025-09-09T16:58:36.596471 | INFO     | webgcs          | Client disconnected: 0zZDFW6_abZs6PX9AABt
2025-09-09T16:58:37.683159 | INFO     | webgcs          | Client connected: kSW3H9reOJtzfyP4AABv
2025-09-09T16:58:38.243282 | INFO     | webgcs          | Client disconnected: kSW3H9reOJtzfyP4AABv
2025-09-09T16:58:39.308128 | INFO     | webgcs          | Client connected: ZpduinSZu51pHR4nAABx
2025-09-09T16:58:39.858143 | INFO     | webgcs          | Client disconnected: ZpduinSZu51pHR4nAABx
2025-09-09T16:58:40.757659 | INFO     | webgcs          | Client connected: kIzemRdEb9ORY1LWAABz
2025-09-09T16:58:41.310120 | INFO     | webgcs          | Client disconnected: kIzemRdEb9ORY1LWAABz
2025-09-09T16:58:42.213036 | INFO     | webgcs          | Client connected: pt7ADs3-CBy7IyQqAAB1
2025-09-09T16:58:43.782788 | INFO     | webgcs          | Client disconnected: pt7ADs3-CBy7IyQqAAB1
2025-09-09T16:58:44.699601 | INFO     | webgcs          | Client connected: F2_f9vJw1e9g4xKvAAB3
2025-09-09T16:58:45.246220 | INFO     | webgcs          | Client disconnected: F2_f9vJw1e9g4xKvAAB3
2025-09-09T16:58:46.184400 | INFO     | webgcs          | Client connected: 3TUhnfcrnRZKm81DAAB5
2025-09-09T16:58:51.761828 | INFO     | webgcs          | Client disconnected: 3TUhnfcrnRZKm81DAAB5
2025-09-09T16:58:52.820767 | INFO     | webgcs          | Client connected: usPxWHsqodcjTrD8AAB7
2025-09-09T16:59:03.409459 | INFO     | webgcs          | Client disconnected: usPxWHsqodcjTrD8AAB7
2025-09-09T16:59:04.308197 | INFO     | webgcs          | Client connected: IomcIrJKZDk-ZwMlAAB9
2025-09-09T16:59:06.952760 | INFO     | webgcs          | Client disconnected: IomcIrJKZDk-ZwMlAAB9
2025-09-09T16:59:07.983482 | INFO     | webgcs          | Client connected: 9mvi98AYulVXNrndAAB_
2025-09-09T16:59:08.536943 | INFO     | webgcs          | Client disconnected: 9mvi98AYulVXNrndAAB_
2025-09-09T16:59:09.466828 | INFO     | webgcs          | Client connected: eqKXRkScmBOw-vpBAACB
2025-09-09T16:59:48.588340 | INFO     | webgcs          | Client disconnected: eqKXRkScmBOw-vpBAACB
2025-09-09T17:06:36.257324 | INFO     | webgcs          | Client connected: DLc_BOfRO041qELrAACD
2025-09-09T17:06:36.299988 | INFO     | webgcs          | Client disconnected: DLc_BOfRO041qELrAACD
2025-09-09T17:06:37.448794 | INFO     | webgcs          | Client connected: b1nMxEKtZhk30Y9fAACF
2025-09-09T17:06:37.479652 | INFO     | webgcs          | Client disconnected: b1nMxEKtZhk30Y9fAACF
2025-09-09T17:06:38.533191 | INFO     | webgcs          | Client connected: 8TZf41GV18ZgzWecAACH
2025-09-09T17:06:38.562618 | INFO     | webgcs          | Client disconnected: 8TZf41GV18ZgzWecAACH
2025-09-09T17:06:39.613968 | INFO     | webgcs          | Client connected: X9jBLvvZP2djH8bOAACJ
2025-09-09T17:06:39.643171 | INFO     | webgcs          | Client disconnected: X9jBLvvZP2djH8bOAACJ
2025-09-09T17:06:40.689772 | INFO     | webgcs          | Client connected: qdg29j3IAoMFkEQOAACL
2025-09-09T17:06:40.718702 | INFO     | webgcs          | Client disconnected: qdg29j3IAoMFkEQOAACL
2025-09-09T17:06:41.777010 | INFO     | webgcs          | Client connected: b9hLOiI0bZ17Blt7AACN
2025-09-09T17:06:41.805651 | INFO     | webgcs          | Client disconnected: b9hLOiI0bZ17Blt7AACN
2025-09-09T17:06:42.916782 | INFO     | webgcs          | Client connected: WNiKdNtyW39oGP1IAACP
2025-09-09T17:06:43.481285 | INFO     | webgcs          | Client disconnected: WNiKdNtyW39oGP1IAACP
2025-09-09T17:06:44.535269 | INFO     | webgcs          | Client connected: HYYc2gxJxQUXNmqGAACR
2025-09-09T17:06:44.572442 | INFO     | webgcs          | Client disconnected: HYYc2gxJxQUXNmqGAACR
2025-09-09T17:08:06.591926 | INFO     | webgcs          | Client connected: eIzKtuCjHwKso-gbAACT
2025-09-09T17:08:07.248636 | INFO     | webgcs          | Client disconnected: eIzKtuCjHwKso-gbAACT
2025-09-09T17:08:13.888032 | INFO     | webgcs          | Client connected: Osa0VSMmYtvpcH7NAACV
2025-09-09T17:08:43.926503 | INFO     | webgcs          | Client disconnected: Osa0VSMmYtvpcH7NAACV
2025-09-09T17:10:07.023157 | INFO     | webgcs          | Client connected: i5ZmP6WzOJnRILYHAACX
2025-09-09T17:10:08.456952 | INFO     | webgcs          | Client disconnected: i5ZmP6WzOJnRILYHAACX
2025-09-09T17:10:09.333790 | INFO     | webgcs          | Client connected: GNyYTHb6XSA1bsIhAACZ
2025-09-09T17:10:09.895083 | INFO     | webgcs          | Client disconnected: GNyYTHb6XSA1bsIhAACZ
2025-09-09T17:10:10.675091 | INFO     | webgcs          | Client connected: nr0GItWpQTQ2vEgKAACb
2025-09-09T17:10:11.550484 | INFO     | webgcs          | Client disconnected: nr0GItWpQTQ2vEgKAACb
2025-09-09T17:10:23.283901 | INFO     | webgcs          | Client connected: OjPRBPtecsLFyskQAACd
2025-09-09T17:10:24.720991 | INFO     | webgcs          | Client disconnected: OjPRBPtecsLFyskQAACd
2025-09-09T17:10:25.675984 | INFO     | webgcs          | Client connected: qvAs9bJrjT4cB6jzAACf
2025-09-09T17:10:26.244997 | INFO     | webgcs          | Client disconnected: qvAs9bJrjT4cB6jzAACf
2025-09-09T17:10:27.009125 | INFO     | webgcs          | Client connected: WOeNXmRaKMm6k34RAACh
2025-09-09T17:10:28.105043 | INFO     | webgcs          | Client disconnected: WOeNXmRaKMm6k34RAACh
2025-09-09T17:10:28.911174 | INFO     | webgcs          | Client connected: ZS_VEtW_aMbuR-MXAACj
2025-09-09T17:10:29.470686 | INFO     | webgcs          | Client disconnected: ZS_VEtW_aMbuR-MXAACj
2025-09-09T17:10:30.437153 | INFO     | webgcs          | Client connected: YbJ_cuGAxY0nT2qRAACl
2025-09-09T17:10:31.072823 | INFO     | webgcs          | Client disconnected: YbJ_cuGAxY0nT2qRAACl
2025-09-09T17:10:31.082950 | INFO     | webgcs          | Client connected: bp9cEhypyls5bw4rAACn
2025-09-09T17:10:31.097027 | INFO     | webgcs          | Client disconnected: bp9cEhypyls5bw4rAACn
2025-09-09T17:10:43.351671 | INFO     | webgcs          | Client connected: T9A7lgHJ9_4CSud4AACp
2025-09-09T17:10:44.018335 | INFO     | webgcs          | Client disconnected: T9A7lgHJ9_4CSud4AACp
2025-09-09T17:10:45.074301 | INFO     | webgcs          | Client connected: IfZLdPt_hty4Yq3-AACr
2025-09-09T17:10:45.877697 | INFO     | webgcs          | Client disconnected: IfZLdPt_hty4Yq3-AACr
2025-09-09T17:10:46.930220 | INFO     | webgcs          | Client connected: yU1459Xpy1bLRw4YAACt
2025-09-09T17:10:47.588966 | INFO     | webgcs          | Client disconnected: yU1459Xpy1bLRw4YAACt
2025-09-09T17:10:48.515804 | INFO     | webgcs          | Client connected: UGxSXd6Fp9BmAkAnAACv
2025-09-09T17:10:48.677739 | INFO     | webgcs          | Client disconnected: UGxSXd6Fp9BmAkAnAACv
2025-09-09T17:10:49.772134 | INFO     | webgcs          | Client connected: tnQGII8KdShUDJ70AACx
2025-09-09T17:10:50.155855 | INFO     | webgcs          | Client disconnected: tnQGII8KdShUDJ70AACx
2025-09-09T17:10:51.094776 | INFO     | webgcs          | Client connected: v1xZOVjUgOWbl1iIAACz
2025-09-09T17:10:51.144975 | INFO     | webgcs          | Client disconnected: v1xZOVjUgOWbl1iIAACz
2025-09-09T17:10:52.047373 | INFO     | webgcs          | Client connected: vxVGTmd23QjOVfmeAAC1
2025-09-09T17:10:52.606978 | INFO     | webgcs          | Client disconnected: vxVGTmd23QjOVfmeAAC1
2025-09-09T17:10:53.702079 | INFO     | webgcs          | Client connected: raun8KJfInRrYqpTAAC3
2025-09-09T17:10:53.740952 | INFO     | webgcs          | Client disconnected: raun8KJfInRrYqpTAAC3
2025-09-09T18:24:16.233625 | INFO     | webgcs          | Client connected: zgaeSohxf9fvwXMzAAC5
2025-09-09T18:24:19.159386 | INFO     | webgcs          | Command received from zgaeSohxf9fvwXMzAAC5: connect_drone
2025-09-09T18:24:22.442957 | INFO     | webgcs          | Command received from zgaeSohxf9fvwXMzAAC5: connect_drone
2025-09-09T18:25:09.718775 | INFO     | webgcs          | Client disconnected: zgaeSohxf9fvwXMzAAC5
2025-09-09T18:25:09.935891 | INFO     | webgcs          | Client connected: V4wse-5q5cFWeqBXAAC7
2025-09-09T18:25:11.108270 | INFO     | webgcs          | Command received from V4wse-5q5cFWeqBXAAC7: connect_drone
2025-09-09T18:25:16.547952 | INFO     | webgcs          | Client disconnected: V4wse-5q5cFWeqBXAAC7
2025-09-09T18:32:41.440739 | INFO     | webgcs          | Client connected: xycswggplDjCVutzAAC9
2025-09-09T18:32:41.442128 | INFO     | webgcs          | Command received from xycswggplDjCVutzAAC9: connect_drone
2025-09-09T18:32:44.446721 | INFO     | webgcs          | Client disconnected: xycswggplDjCVutzAAC9
2025-09-09T18:32:44.451076 | INFO     | webgcs          | Client connected: H-9OyMAx1waSxOm4AAC_
2025-09-09T18:32:45.460249 | INFO     | webgcs          | Command received from H-9OyMAx1waSxOm4AAC_: disconnect_drone
2025-09-09T18:32:47.462366 | INFO     | webgcs          | Client disconnected: H-9OyMAx1waSxOm4AAC_
2025-09-09T18:33:08.456658 | INFO     | webgcs.mavlink.connection | ConnectionManager initialized for 192.168.193.235:5678
2025-09-09T18:33:08.456710 | INFO     | webgcs.mavlink.processor | MessageProcessor initialized
2025-09-09T18:33:08.456729 | INFO     | webgcs.mavlink.commands | CommandSender initialized
2025-09-09T18:33:08.456746 | INFO     | webgcs.mavlink.service | MAVLinkService initialized for 192.168.193.235:5678
2025-09-09T18:33:20.746920 | INFO     | webgcs          | Client connected: O9SqxlitcfuGoSQDAAAB
2025-09-09T18:33:20.748585 | INFO     | webgcs          | Command received from O9SqxlitcfuGoSQDAAAB: connect_drone
2025-09-09T18:33:20.748671 | INFO     | webgcs.mavlink.service | Manual drone connection requested
2025-09-09T18:33:20.748719 | INFO     | webgcs.mavlink.service | Starting MAVLink service
2025-09-09T18:33:20.748759 | INFO     | webgcs.mavlink.service | Connection state changed to: connecting
2025-09-09T18:33:20.748822 | INFO     | webgcs.mavlink.connection | Connecting to drone at tcp:192.168.193.235:5678
2025-09-09T18:33:21.259248 | INFO     | webgcs.mavlink.state | Heartbeat monitor started
2025-09-09T18:33:21.259293 | INFO     | webgcs.mavlink.service | Connection state changed to: connected
2025-09-09T18:33:21.259369 | INFO     | webgcs.mavlink.connection | Successfully connected to drone at 192.168.193.235:5678
2025-09-09T18:33:21.259539 | INFO     | webgcs.mavlink.service | Message processing loop started
2025-09-09T18:33:21.259674 | INFO     | webgcs.mavlink.service | Message processing started
2025-09-09T18:33:21.259720 | INFO     | webgcs.mavlink.service | Telemetry streaming loop started
2025-09-09T18:33:21.259825 | ERROR    | webgcs.mavlink.service | Error in telemetry streaming: Object of type datetime is not JSON serializable
2025-09-09T18:33:21.259878 | INFO     | webgcs.mavlink.service | Telemetry streaming started
2025-09-09T18:33:21.260357 | INFO     | webgcs.mavlink.service | MAVLink service started successfully
2025-09-09T18:33:22.265023 | ERROR    | webgcs.mavlink.service | Error in telemetry streaming: Object of type datetime is not JSON serializable
2025-09-09T18:33:23.270409 | ERROR    | webgcs.mavlink.service | Error in telemetry streaming: Object of type datetime is not JSON serializable
2025-09-09T18:33:23.754030 | INFO     | webgcs          | Client disconnected: O9SqxlitcfuGoSQDAAAB
2025-09-09T18:33:23.760048 | INFO     | webgcs          | Client connected: bC96qYx31IisZIaDAAAD
